,Application Time,User Mark,Headset Position x,Headset Position y,Headset Position z,Headset Position error,Headset Orientation Quaternion x,Headset Orientation Quaternion y,Headset Orientation Quaternion z,Headset Orientation Quaternion w,Headset Orientation Quaternion error,Combined Gaze Ray pos x,Combined Gaze Ray pos y,Combined Gaze Ray pos z,Combined Gaze Ray dir x,Combined Gaze Ray dir y,Combined Gaze Ray dir z,Combined Gaze Ray error,Gaze Depth,Gaze Depth error,Eye Ray left pos x,Eye Ray left pos y,Eye Ray left pos z,Eye Ray left dir x,Eye Ray left dir y,Eye Ray left dir z,Eye Ray left error,Eye Ray right pos x,Eye Ray right pos y,Eye Ray right pos z,Eye Ray right dir x,Eye Ray right dir y,Eye Ray right dir z,Eye Ray right error,Eye State left,Eye State left error,Eye State right,Eye State right error,Pupil Radius (millimeters) left,Pupil Radius (millimeters) left error,Pupil Radius (millimeters) right,Pupil Radius (millimeters) right error,Gazed Object,Gazed Object error,Eye Torsion (degrees) left,Eye Torsion (degrees) left error,Eye Torsion (degrees) right,Eye Torsion (degrees) right error,User Presence,User Presence error,User Attention Shift,User Attention Shift error,IPD (millimeters),IPD (millimeters) error,IOD (millimeters),IOD (millimeters) error,Eyeball Radius (millimiters) left,Eyeball Radius (millimiters) left error,Eyeball Radius (millimiters) right,Eyeball Radius (millimiters) right error,Screen Gaze left x,Screen Gaze left y,Screen Gaze left error,Screen Gaze right x,Screen Gaze right y,Screen Gaze right error,Eye Shape left point 0 x,Eye Shape left point 0 y,Eye Shape left point 1 x,Eye Shape left point 1 y,Eye Shape left point 2 x,Eye Shape left point 2 y,Eye Shape left point 3 x,Eye Shape left point 3 y,Eye Shape left point 4 x,Eye Shape left point 4 y,Eye Shape left point 5 x,Eye Shape left point 5 y,Eye Shape left point 6 x,Eye Shape left point 6 y,Eye Shape left point 7 x,Eye Shape left point 7 y,Eye Shape left point 8 x,Eye Shape left point 8 y,Eye Shape left point 9 x,Eye Shape left point 9 y,Eye Shape left point 10 x,Eye Shape left point 10 y,Eye Shape left point 11 x,Eye Shape left point 11 y,Eye Shape left error,Eye Shape right point 0 x,Eye Shape right point 0 y,Eye Shape right point 1 x,Eye Shape right point 1 y,Eye Shape right point 2 x,Eye Shape right point 2 y,Eye Shape right point 3 x,Eye Shape right point 3 y,Eye Shape right point 4 x,Eye Shape right point 4 y,Eye Shape right point 5 x,Eye Shape right point 5 y,Eye Shape right point 6 x,Eye Shape right point 6 y,Eye Shape right point 7 x,Eye Shape right point 7 y,Eye Shape right point 8 x,Eye Shape right point 8 y,Eye Shape right point 9 x,Eye Shape right point 9 y,Eye Shape right point 10 x,Eye Shape right point 10 y,Eye Shape right point 11 x,Eye Shape right point 11 y,Eye Shape right error,Pupil Shape left center x,Pupil Shape left center y,Pupil Shape left size x,Pupil Shape left size y,Pupil Shape left angle (degrees),Pupil Shape left error,Pupil Shape right center x,Pupil Shape right center y,Pupil Shape right size x,Pupil Shape right size y,Pupil Shape right angle (degrees),Pupil Shape right error
,0.1964,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,0.00000,-4.06000,-0.04020,-0.11337,0.99274,,2.00562,,-0.03150,0.00000,-4.06000,-0.05405,-0.12682,0.99045,,0.03150,0.00000,-4.06000,-0.02621,-0.09945,0.99470,,Opened,,Opened,,3.44,,3.31,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,66.14,,64.50,,11.28,,11.48,Data_Uncalibrated,-0.05765,-0.11843,,-0.02287,-0.09603,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,145.99,130.71,45.70,47.78,22.85,,160.97,146.75,43.74,46.77,157.16,
,0.2101,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,0.00000,-4.06000,-0.04020,-0.11334,0.99274,,2.27851,,-0.03150,0.00000,-4.06000,-0.05404,-0.12653,0.99049,,0.03150,0.00000,-4.06000,-0.02623,-0.09951,0.99469,,Opened,,Opened,,3.44,,3.30,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,66.18,,64.50,,11.28,,11.48,Data_Uncalibrated,-0.05766,-0.11809,,-0.02289,-0.09606,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,145.79,130.70,46.00,47.56,38.07,,160.97,146.75,43.74,46.77,157.16,
,0.2420,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,0.00000,-4.06000,-0.04019,-0.11319,0.99276,,2.18120,,-0.03150,0.00000,-4.06000,-0.05400,-0.12551,0.99062,,0.03150,0.00000,-4.06000,-0.02623,-0.09956,0.99469,,Opened,,Opened,,3.46,,3.34,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,66.17,,64.49,,11.28,,11.48,Data_Uncalibrated,-0.05763,-0.11721,,-0.02289,-0.09608,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,146.04,130.39,45.35,48.82,31.03,,161.11,146.38,43.95,47.31,170.33,
,0.2586,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,0.00000,-4.06000,-0.04160,-0.11245,0.99279,,2.80146,,-0.03150,0.00000,-4.06000,-0.05970,-0.12144,0.99080,,0.03150,0.00000,-4.06000,-0.02628,-0.09977,0.99466,,Opened,,Opened,,3.46,,3.28,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,66.24,,64.46,,11.28,,11.48,Data_Uncalibrated,-0.06258,-0.11395,,-0.02292,-0.09622,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,145.38,130.19,47.36,46.51,74.63,,160.79,146.34,43.05,46.78,168.13,
,0.2691,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,0.00000,-4.06000,-0.03327,-0.11605,0.99269,,1.26561,Data_LowAccuracy,-0.03150,0.00000,-4.06000,-0.05586,-0.12662,0.99038,Data_LowAccuracy,0.03150,0.00000,-4.06000,0.00059,-0.10467,0.99451,,Closed,,Opened,,3.24,Data_LowAccuracy,3.23,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,66.37,Data_LowAccuracy,64.40,Data_LowAccuracy,11.28,,11.48,Data_Uncalibrated,-0.05930,-0.11650,Data_LowAccuracy,0.00087,-0.09953,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,146.68,129.51,44.75,43.80,76.67,Data_LowAccuracy,162.71,144.45,44.92,43.11,98.85,
,0.2843,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,0.00000,-4.06000,-0.03217,-0.12072,0.99217,Data_LowAccuracy,1.26561,Data_LowAccuracy,-0.03150,0.00000,-4.06000,-0.05149,-0.13435,0.98959,Data_LowAccuracy,0.03150,0.00000,-4.06000,-0.00343,-0.10889,0.99405,Data_LowAccuracy,Opened,,Closed,,3.15,Data_LowAccuracy,3.13,Data_LowAccuracy,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,Data_LowAccuracy,66.04,Data_LowAccuracy,64.40,Data_LowAccuracy,11.28,,11.48,Data_Uncalibrated,-0.05572,-0.12259,Data_LowAccuracy,-0.00140,-0.10237,Data_LowAccuracy,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,147.08,129.66,40.49,46.01,64.02,Data_LowAccuracy,161.41,144.58,40.39,45.63,139.83,Data_LowAccuracy
,0.2964,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,0.00000,-4.06000,-0.02697,-0.06499,0.99752,,1.85135,Data_LowAccuracy,-0.03150,0.00000,-4.06000,-0.05100,-0.08285,0.99526,,0.03150,0.00000,-4.06000,-0.00292,-0.04707,0.99889,Data_LowAccuracy,Opened,,Opened,,3.19,,3.16,Data_LowAccuracy,endpoint,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,66.11,Data_LowAccuracy,64.37,Data_LowAccuracy,11.28,,11.48,Data_Uncalibrated,-0.05471,-0.07662,,0.00033,-0.04656,Data_LowAccuracy,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,146.39,128.19,43.65,42.66,76.67,,160.99,142.92,40.93,44.63,144.66,Data_LowAccuracy
,0.3105,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,0.00000,-4.06000,-0.04961,-0.04732,0.99765,,1.46200,Data_LowAccuracy,-0.03150,0.00000,-4.06000,-0.06964,-0.05788,0.99589,Data_LowAccuracy,0.03150,0.00000,-4.06000,-0.02956,-0.03673,0.99889,,Opened,,Opened,,3.36,Data_LowAccuracy,3.16,,endpoint,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,66.02,Data_LowAccuracy,64.30,Data_LowAccuracy,11.28,,11.48,Data_Uncalibrated,-0.07428,-0.05322,Data_LowAccuracy,-0.02767,-0.03698,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,145.48,125.88,43.80,46.52,28.42,Data_LowAccuracy,159.77,142.05,41.64,43.79,149.94,
,0.3252,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,0.00000,-4.06000,-0.05005,-0.05003,0.99749,,1.23130,,-0.03150,0.00000,-4.06000,-0.06781,-0.06524,0.99556,,0.03150,0.00000,-4.06000,-0.03154,-0.03682,0.99882,,Opened,,Opened,,3.25,,3.13,,endpoint,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,65.93,,64.28,,11.28,,11.48,Data_Uncalibrated,-0.07275,-0.05889,,-0.02947,-0.03709,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,145.90,126.45,42.37,45.02,31.36,,159.44,142.12,40.99,43.43,151.45,
,0.3398,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,0.00000,-4.06000,-0.05168,-0.05104,0.99736,,1.33778,,-0.03150,0.00000,-4.06000,-0.06922,-0.06537,0.99546,,0.03150,0.00000,-4.06000,-0.03363,-0.03872,0.99868,,Opened,,Opened,,3.20,,3.07,,endpoint,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,65.98,,64.27,,11.28,,11.48,Data_Uncalibrated,-0.07401,-0.05923,,-0.03139,-0.03865,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,145.62,126.94,41.78,44.59,58.60,,159.40,142.57,42.14,41.02,95.68,
