,Application Time,User Mark,Headset Position x,Headset Position y,Headset Position z,Headset Position error,Headset Orientation Quaternion x,Headset Orientation Quaternion y,Headset Orientation Quaternion z,Headset Orientation Quaternion w,Headset Orientation Quaternion error,Combined Gaze Ray pos x,Combined Gaze Ray pos y,Combined Gaze Ray pos z,Combined Gaze Ray dir x,Combined Gaze Ray dir y,Combined Gaze Ray dir z,Combined Gaze Ray error,Gaze Depth,Gaze Depth error,Eye Ray left pos x,Eye Ray left pos y,Eye Ray left pos z,Eye Ray left dir x,Eye Ray left dir y,Eye Ray left dir z,Eye Ray left error,Eye Ray right pos x,Eye Ray right pos y,Eye Ray right pos z,Eye Ray right dir x,Eye Ray right dir y,Eye Ray right dir z,Eye Ray right error,Eye State left,Eye State left error,Eye State right,Eye State right error,Pupil Radius (millimeters) left,Pupil Radius (millimeters) left error,Pupil Radius (millimeters) right,Pupil Radius (millimeters) right error,Gazed Object,Gazed Object error,Eye Torsion (degrees) left,Eye Torsion (degrees) left error,Eye Torsion (degrees) right,Eye Torsion (degrees) right error,User Presence,User Presence error,User Attention Shift,User Attention Shift error,IPD (millimeters),IPD (millimeters) error,IOD (millimeters),IOD (millimeters) error,Eyeball Radius (millimiters) left,Eyeball Radius (millimiters) left error,Eyeball Radius (millimiters) right,Eyeball Radius (millimiters) right error,Screen Gaze left x,Screen Gaze left y,Screen Gaze left error,Screen Gaze right x,Screen Gaze right y,Screen Gaze right error,Eye Shape left point 0 x,Eye Shape left point 0 y,Eye Shape left point 1 x,Eye Shape left point 1 y,Eye Shape left point 2 x,Eye Shape left point 2 y,Eye Shape left point 3 x,Eye Shape left point 3 y,Eye Shape left point 4 x,Eye Shape left point 4 y,Eye Shape left point 5 x,Eye Shape left point 5 y,Eye Shape left point 6 x,Eye Shape left point 6 y,Eye Shape left point 7 x,Eye Shape left point 7 y,Eye Shape left point 8 x,Eye Shape left point 8 y,Eye Shape left point 9 x,Eye Shape left point 9 y,Eye Shape left point 10 x,Eye Shape left point 10 y,Eye Shape left point 11 x,Eye Shape left point 11 y,Eye Shape left error,Eye Shape right point 0 x,Eye Shape right point 0 y,Eye Shape right point 1 x,Eye Shape right point 1 y,Eye Shape right point 2 x,Eye Shape right point 2 y,Eye Shape right point 3 x,Eye Shape right point 3 y,Eye Shape right point 4 x,Eye Shape right point 4 y,Eye Shape right point 5 x,Eye Shape right point 5 y,Eye Shape right point 6 x,Eye Shape right point 6 y,Eye Shape right point 7 x,Eye Shape right point 7 y,Eye Shape right point 8 x,Eye Shape right point 8 y,Eye Shape right point 9 x,Eye Shape right point 9 y,Eye Shape right point 10 x,Eye Shape right point 10 y,Eye Shape right point 11 x,Eye Shape right point 11 y,Eye Shape right error,Pupil Shape left center x,Pupil Shape left center y,Pupil Shape left size x,Pupil Shape left size y,Pupil Shape left angle (degrees),Pupil Shape left error,Pupil Shape right center x,Pupil Shape right center y,Pupil Shape right size x,Pupil Shape right size y,Pupil Shape right angle (degrees),Pupil Shape right error
,0.1732,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.05745,-0.09048,0.99424,,2.75642,,-0.03150,1.00000,-5.00000,-0.01965,-0.07287,0.99715,,0.03150,1.00000,-5.00000,0.14096,-0.10389,0.98455,,Opened,,Opened,,2.73,,2.57,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,63.17,,60.89,,11.44,Data_Uncalibrated,11.40,Data_Uncalibrated,-0.02412,-0.06454,,0.14357,-0.09949,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,152.44,162.08,34.32,35.97,126.38,,147.65,167.14,32.76,34.70,77.80,
,0.1877,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.05840,-0.09014,0.99422,,2.75642,,-0.03150,1.00000,-5.00000,-0.01874,-0.07250,0.99719,,0.03150,1.00000,-5.00000,0.14103,-0.10391,0.98454,,Opened,,Opened,,2.73,,2.60,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,63.17,,60.89,,11.44,Data_Uncalibrated,11.40,Data_Uncalibrated,-0.02300,-0.06422,,0.14393,-0.09951,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,152.37,162.00,34.37,35.93,132.13,,147.76,167.35,33.53,34.75,103.22,
,0.2020,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.05939,-0.08979,0.99419,,2.85705,,-0.03150,1.00000,-5.00000,-0.01789,-0.07224,0.99723,,0.03150,1.00000,-5.00000,0.14121,-0.10388,0.98451,,Opened,,Opened,,2.71,,2.59,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,63.18,,61.05,,11.44,Data_Uncalibrated,11.40,Data_Uncalibrated,-0.02193,-0.06407,,0.14448,-0.09943,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,152.43,162.29,35.82,34.21,91.00,,147.75,167.24,34.21,33.87,117.81,
,0.2165,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.06244,-0.08878,0.99409,,2.22822,,-0.03150,1.00000,-5.00000,-0.01588,-0.07243,0.99725,,0.03150,1.00000,-5.00000,0.14347,-0.10233,0.98435,,Opened,,Opened,,2.72,,2.62,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,63.12,,61.08,,11.44,Data_Uncalibrated,11.40,Data_Uncalibrated,-0.01953,-0.06431,,0.14763,-0.09784,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,152.56,162.34,34.12,36.12,155.11,,147.62,167.21,33.38,35.25,90.35,
,0.2305,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.06615,-0.08716,0.99400,,2.51402,,-0.03150,1.00000,-5.00000,-0.01377,-0.07245,0.99728,,0.03150,1.00000,-5.00000,0.14751,-0.09942,0.98405,,Opened,,Opened,,2.65,,2.60,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,63.15,,61.07,,11.44,Data_Uncalibrated,11.40,Data_Uncalibrated,-0.01718,-0.06426,,0.15251,-0.09493,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,152.64,161.05,32.76,35.39,121.32,,147.75,167.09,33.11,35.04,95.46,
,0.2547,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.06760,-0.08638,0.99397,,2.90271,,-0.03150,1.00000,-5.00000,-0.01288,-0.07229,0.99730,,0.03150,1.00000,-5.00000,0.14908,-0.09822,0.98394,,Opened,,Opened,,2.69,,2.62,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,63.19,,61.07,,11.44,Data_Uncalibrated,11.40,Data_Uncalibrated,-0.01625,-0.06406,,0.15436,-0.09370,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,152.49,161.61,34.20,35.12,138.18,,147.79,166.99,33.11,35.50,88.55,
,0.2751,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.07141,-0.08471,0.99384,,1.57295,,-0.03150,1.00000,-5.00000,-0.00924,-0.07231,0.99734,,0.03150,1.00000,-5.00000,0.15245,-0.09563,0.98367,,Opened,,Opened,,2.70,,2.61,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,63.00,,61.12,,11.44,Data_Uncalibrated,11.40,Data_Uncalibrated,-0.01214,-0.06418,,0.15826,-0.09135,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,153.11,162.20,33.26,36.60,148.33,,147.66,167.58,34.32,34.22,118.63,
,0.2875,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.07254,-0.08438,0.99379,,4.24151,,-0.03150,1.00000,-5.00000,-0.00785,-0.07238,0.99735,,0.03150,1.00000,-5.00000,0.15323,-0.09515,0.98360,,Opened,,Opened,,2.71,,2.59,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,63.26,,61.09,,11.44,Data_Uncalibrated,11.40,Data_Uncalibrated,-0.01072,-0.06431,,0.15930,-0.09094,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,152.10,162.28,35.75,34.10,92.12,,147.75,167.75,34.08,34.01,118.70,
,0.3039,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.07309,-0.08411,0.99377,,1.59288,Data_LowAccuracy,-0.03150,1.00000,-5.00000,-0.00707,-0.07194,0.99738,Data_LowAccuracy,0.03150,1.00000,-5.00000,0.15353,-0.09500,0.98357,,Opened,,Opened,,2.40,Data_LowAccuracy,2.53,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,63.01,Data_LowAccuracy,61.11,Data_LowAccuracy,11.44,Data_Uncalibrated,11.40,Data_Uncalibrated,-0.00985,-0.06392,Data_LowAccuracy,0.15973,-0.09080,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,153.33,159.41,31.28,29.82,92.06,Data_LowAccuracy,147.79,167.08,33.29,33.20,118.81,
,0.3164,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.07414,-0.08361,0.99374,,2.75875,Data_LowAccuracy,-0.03150,1.00000,-5.00000,-0.00550,-0.07071,0.99748,Data_LowAccuracy,0.03150,1.00000,-5.00000,0.15410,-0.09509,0.98347,,Opened,,Opened,,2.41,Data_LowAccuracy,2.51,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,63.17,Data_LowAccuracy,61.11,Data_LowAccuracy,11.44,Data_Uncalibrated,11.40,Data_Uncalibrated,-0.00801,-0.06273,Data_LowAccuracy,0.16059,-0.09087,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,152.64,159.99,31.52,30.16,92.45,Data_LowAccuracy,147.84,167.04,32.42,33.41,83.89,
