,Application Time,User Mark,Headset Position x,Headset Position y,Headset Position z,Headset Position error,Headset Orientation Quaternion x,Headset Orientation Quaternion y,Headset Orientation Quaternion z,Headset Orientation Quaternion w,Headset Orientation Quaternion error,Combined Gaze Ray pos x,Combined Gaze Ray pos y,Combined Gaze Ray pos z,Combined Gaze Ray dir x,Combined Gaze Ray dir y,Combined Gaze Ray dir z,Combined Gaze Ray error,Gaze Depth,Gaze Depth error,Eye Ray left pos x,Eye Ray left pos y,Eye Ray left pos z,Eye Ray left dir x,Eye Ray left dir y,Eye Ray left dir z,Eye Ray left error,Eye Ray right pos x,Eye Ray right pos y,Eye Ray right pos z,Eye Ray right dir x,Eye Ray right dir y,Eye Ray right dir z,Eye Ray right error,Eye State left,Eye State left error,Eye State right,Eye State right error,Pupil Radius (millimeters) left,Pupil Radius (millimeters) left error,Pupil Radius (millimeters) right,Pupil Radius (millimeters) right error,Gazed Object,Gazed Object error,Eye Torsion (degrees) left,Eye Torsion (degrees) left error,Eye Torsion (degrees) right,Eye Torsion (degrees) right error,User Presence,User Presence error,User Attention Shift,User Attention Shift error,IPD (millimeters),IPD (millimeters) error,IOD (millimeters),IOD (millimeters) error,Eyeball Radius (millimiters) left,Eyeball Radius (millimiters) left error,Eyeball Radius (millimiters) right,Eyeball Radius (millimiters) right error,Screen Gaze left x,Screen Gaze left y,Screen Gaze left error,Screen Gaze right x,Screen Gaze right y,Screen Gaze right error,Eye Shape left point 0 x,Eye Shape left point 0 y,Eye Shape left point 1 x,Eye Shape left point 1 y,Eye Shape left point 2 x,Eye Shape left point 2 y,Eye Shape left point 3 x,Eye Shape left point 3 y,Eye Shape left point 4 x,Eye Shape left point 4 y,Eye Shape left point 5 x,Eye Shape left point 5 y,Eye Shape left point 6 x,Eye Shape left point 6 y,Eye Shape left point 7 x,Eye Shape left point 7 y,Eye Shape left point 8 x,Eye Shape left point 8 y,Eye Shape left point 9 x,Eye Shape left point 9 y,Eye Shape left point 10 x,Eye Shape left point 10 y,Eye Shape left point 11 x,Eye Shape left point 11 y,Eye Shape left error,Eye Shape right point 0 x,Eye Shape right point 0 y,Eye Shape right point 1 x,Eye Shape right point 1 y,Eye Shape right point 2 x,Eye Shape right point 2 y,Eye Shape right point 3 x,Eye Shape right point 3 y,Eye Shape right point 4 x,Eye Shape right point 4 y,Eye Shape right point 5 x,Eye Shape right point 5 y,Eye Shape right point 6 x,Eye Shape right point 6 y,Eye Shape right point 7 x,Eye Shape right point 7 y,Eye Shape right point 8 x,Eye Shape right point 8 y,Eye Shape right point 9 x,Eye Shape right point 9 y,Eye Shape right point 10 x,Eye Shape right point 10 y,Eye Shape right point 11 x,Eye Shape right point 11 y,Eye Shape right error,Pupil Shape left center x,Pupil Shape left center y,Pupil Shape left size x,Pupil Shape left size y,Pupil Shape left angle (degrees),Pupil Shape left error,Pupil Shape right center x,Pupil Shape right center y,Pupil Shape right size x,Pupil Shape right size y,Pupil Shape right angle (degrees),Pupil Shape right error
,0.1730,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.10260,-0.15289,0.98290,,0.60208,,-0.03150,1.00000,-5.00000,0.08369,-0.15288,0.98469,,0.03150,1.00000,-5.00000,0.11922,-0.15247,0.98109,,Opened,,Opened,,3.30,,3.24,,endpoint (9),,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,63.13,,63.65,,13.93,Data_Uncalibrated,13.42,Data_Uncalibrated,0.09432,-0.14320,,0.13442,-0.15090,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,170.75,140.08,43.20,45.30,156.64,,167.30,165.83,43.01,46.51,158.93,
,0.1877,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.10115,-0.15313,0.98302,Data_Unreliable,0.62633,,-0.03150,1.00000,-5.00000,0.08328,-0.15344,0.98464,,0.03150,1.00000,-5.00000,0.11666,-0.15251,0.98139,,Opened,,Opened,,3.28,,3.25,,endpoint (9),,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,63.17,,63.67,,13.93,Data_Uncalibrated,13.42,Data_Uncalibrated,0.09392,-0.14366,,0.13178,-0.15094,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,170.76,140.31,42.82,45.47,149.06,,167.51,165.71,43.52,46.20,150.68,
,0.2002,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.09692,-0.16056,0.98226,Data_Unreliable,0.55957,,-0.03150,1.00000,-5.00000,0.08649,-0.16923,0.98177,,0.03150,1.00000,-5.00000,0.10762,-0.15225,0.98247,,Opened,,Opened,,3.32,,3.27,,endpoint (9),,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,63.05,,63.69,,13.93,Data_Uncalibrated,13.42,Data_Uncalibrated,0.09735,-0.15900,,0.12089,-0.15004,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,170.96,140.63,42.82,46.56,157.68,,167.17,165.55,43.20,47.17,149.38,
,0.2147,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.09267,-0.15090,0.98420,,0.61910,,-0.03150,1.00000,-5.00000,0.07785,-0.14957,0.98568,,0.03150,1.00000,-5.00000,0.10757,-0.15222,0.98248,,Opened,,Opened,,3.31,,3.26,,endpoint (9),,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,63.16,,63.68,,13.93,Data_Uncalibrated,13.42,Data_Uncalibrated,0.08782,-0.13976,,0.12102,-0.15026,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,170.70,140.11,43.97,44.89,139.15,,167.39,165.82,43.39,46.95,143.93,
,0.2329,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.09344,-0.15525,0.98345,,0.60705,,-0.03150,1.00000,-5.00000,0.07944,-0.15811,0.98422,,0.03150,1.00000,-5.00000,0.10737,-0.15203,0.98253,,Opened,,Opened,,3.29,,3.25,,endpoint (9),,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,63.14,,63.69,,13.93,Data_Uncalibrated,13.42,Data_Uncalibrated,0.08944,-0.14739,,0.12054,-0.14977,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,170.66,140.19,43.07,45.19,153.14,,167.25,165.52,43.13,46.60,155.72,
,0.2426,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.09344,-0.15524,0.98345,,0.62238,,-0.03150,1.00000,-5.00000,0.07941,-0.15803,0.98424,,0.03150,1.00000,-5.00000,0.10737,-0.15203,0.98253,,Opened,,Opened,,3.28,,3.23,,endpoint (9),,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,63.17,,63.68,,13.93,Data_Uncalibrated,13.42,Data_Uncalibrated,0.08941,-0.14733,,0.12054,-0.14977,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,170.65,140.08,44.30,43.52,111.32,,167.34,165.71,43.44,46.00,154.91,
,0.2569,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.09343,-0.15516,0.98346,,0.60823,,-0.03150,1.00000,-5.00000,0.07936,-0.15762,0.98431,,0.03150,1.00000,-5.00000,0.10737,-0.15203,0.98253,,Opened,,Opened,,3.29,,3.22,,endpoint (9),,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,63.14,,63.67,,13.93,Data_Uncalibrated,13.42,Data_Uncalibrated,0.08936,-0.14699,,0.12054,-0.14977,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,170.68,139.92,44.53,43.76,111.12,,167.24,165.65,42.78,46.17,154.32,
,0.2741,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.09340,-0.15503,0.98349,,0.61925,,-0.03150,1.00000,-5.00000,0.07926,-0.15701,0.98441,,0.03150,1.00000,-5.00000,0.10737,-0.15204,0.98252,,Opened,,Opened,,3.24,,3.21,,endpoint (9),,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,63.16,,63.66,,13.93,Data_Uncalibrated,13.42,Data_Uncalibrated,0.08925,-0.14646,,0.12054,-0.14978,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,170.55,139.96,43.84,43.08,111.01,,167.19,165.72,42.58,46.19,152.75,
,0.2858,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.09338,-0.15495,0.98350,,0.63266,,-0.03150,1.00000,-5.00000,0.07918,-0.15667,0.98447,,0.03150,1.00000,-5.00000,0.10738,-0.15205,0.98252,,Opened,,Opened,,3.22,,3.21,,endpoint (9),,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,63.18,,63.63,,13.93,Data_Uncalibrated,13.42,Data_Uncalibrated,0.08914,-0.14613,,0.12054,-0.14978,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,170.68,140.06,43.60,42.81,110.77,,167.34,165.60,42.77,45.98,152.42,
,0.3000,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.09335,-0.15483,0.98352,,0.58531,,-0.03150,1.00000,-5.00000,0.07897,-0.15612,0.98458,,0.03150,1.00000,-5.00000,0.10740,-0.15209,0.98251,,Opened,,Opened,,3.18,,3.13,,endpoint (9),,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,63.10,,63.59,,13.93,Data_Uncalibrated,13.42,Data_Uncalibrated,0.08886,-0.14561,,0.12059,-0.14982,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,170.32,140.60,41.63,43.91,162.28,,166.51,165.93,41.39,45.40,153.29,
