,Application Time,User Mark,Headset Position x,Headset Position y,Headset Position z,Headset Position error,Headset Orientation Quaternion x,Headset Orientation Quaternion y,Headset Orientation Quaternion z,Headset Orientation Quaternion w,Headset Orientation Quaternion error,Combined Gaze Ray pos x,Combined Gaze Ray pos y,Combined Gaze Ray pos z,Combined Gaze Ray dir x,Combined Gaze Ray dir y,Combined Gaze Ray dir z,Combined Gaze Ray error,Gaze Depth,Gaze Depth error,Eye Ray left pos x,Eye Ray left pos y,Eye Ray left pos z,Eye Ray left dir x,Eye Ray left dir y,Eye Ray left dir z,Eye Ray left error,Eye Ray right pos x,Eye Ray right pos y,Eye Ray right pos z,Eye Ray right dir x,Eye Ray right dir y,Eye Ray right dir z,Eye Ray right error,Eye State left,Eye State left error,Eye State right,Eye State right error,Pupil Radius (millimeters) left,Pupil Radius (millimeters) left error,Pupil Radius (millimeters) right,Pupil Radius (millimeters) right error,Gazed Object,Gazed Object error,Eye Torsion (degrees) left,Eye Torsion (degrees) left error,Eye Torsion (degrees) right,Eye Torsion (degrees) right error,User Presence,User Presence error,User Attention Shift,User Attention Shift error,IPD (millimeters),IPD (millimeters) error,IOD (millimeters),IOD (millimeters) error,Eyeball Radius (millimiters) left,Eyeball Radius (millimiters) left error,Eyeball Radius (millimiters) right,Eyeball Radius (millimiters) right error,Screen Gaze left x,Screen Gaze left y,Screen Gaze left error,Screen Gaze right x,Screen Gaze right y,Screen Gaze right error,Eye Shape left point 0 x,Eye Shape left point 0 y,Eye Shape left point 1 x,Eye Shape left point 1 y,Eye Shape left point 2 x,Eye Shape left point 2 y,Eye Shape left point 3 x,Eye Shape left point 3 y,Eye Shape left point 4 x,Eye Shape left point 4 y,Eye Shape left point 5 x,Eye Shape left point 5 y,Eye Shape left point 6 x,Eye Shape left point 6 y,Eye Shape left point 7 x,Eye Shape left point 7 y,Eye Shape left point 8 x,Eye Shape left point 8 y,Eye Shape left point 9 x,Eye Shape left point 9 y,Eye Shape left point 10 x,Eye Shape left point 10 y,Eye Shape left point 11 x,Eye Shape left point 11 y,Eye Shape left error,Eye Shape right point 0 x,Eye Shape right point 0 y,Eye Shape right point 1 x,Eye Shape right point 1 y,Eye Shape right point 2 x,Eye Shape right point 2 y,Eye Shape right point 3 x,Eye Shape right point 3 y,Eye Shape right point 4 x,Eye Shape right point 4 y,Eye Shape right point 5 x,Eye Shape right point 5 y,Eye Shape right point 6 x,Eye Shape right point 6 y,Eye Shape right point 7 x,Eye Shape right point 7 y,Eye Shape right point 8 x,Eye Shape right point 8 y,Eye Shape right point 9 x,Eye Shape right point 9 y,Eye Shape right point 10 x,Eye Shape right point 10 y,Eye Shape right point 11 x,Eye Shape right point 11 y,Eye Shape right error,Pupil Shape left center x,Pupil Shape left center y,Pupil Shape left size x,Pupil Shape left size y,Pupil Shape left angle (degrees),Pupil Shape left error,Pupil Shape right center x,Pupil Shape right center y,Pupil Shape right size x,Pupil Shape right size y,Pupil Shape right angle (degrees),Pupil Shape right error
,0.2153,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.01993,-0.01790,0.99964,,1.12570,,-0.03150,1.00000,-5.00000,0.00125,-0.03608,0.99935,,0.03150,1.00000,-5.00000,0.03740,-0.00026,0.99930,,Opened,,Opened,,2.69,,2.66,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,64.81,,64.41,,11.19,,11.29,,0.00068,-0.02621,,0.04010,0.00364,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,150.13,129.98,35.44,35.67,3.09,,156.42,146.95,33.23,37.37,124.78,
,0.2286,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.01983,-0.01802,0.99964,,1.12289,,-0.03150,1.00000,-5.00000,0.00106,-0.03611,0.99935,,0.03150,1.00000,-5.00000,0.03773,-0.00065,0.99929,,Opened,,Opened,,2.68,,2.65,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,64.81,,64.41,,11.19,,11.29,,0.00033,-0.02625,,0.04050,0.00335,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,150.22,129.88,35.26,35.76,110.42,,156.49,146.91,33.16,37.11,125.86,
,0.2416,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.01969,-0.01772,0.99965,,1.12446,,-0.03150,1.00000,-5.00000,0.00058,-0.03467,0.99940,,0.03150,1.00000,-5.00000,0.03766,-0.00089,0.99929,,Opened,,Opened,,2.68,,2.64,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,64.81,,64.41,,11.19,,11.29,,-0.00023,-0.02526,,0.04072,0.00322,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,150.14,129.84,35.31,35.51,96.23,,156.43,146.88,33.18,36.85,128.22,
,0.2564,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.01910,-0.01712,0.99967,,1.09513,,-0.03150,1.00000,-5.00000,0.00045,-0.03410,0.99942,,0.03150,1.00000,-5.00000,0.03655,-0.00023,0.99933,,Opened,,Opened,,2.67,,2.62,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,64.80,,64.41,,11.19,,11.29,,-0.00043,-0.02484,,0.03991,0.00373,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,150.14,129.71,35.01,35.53,87.46,,156.35,146.67,33.01,36.36,127.76,
,0.2734,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.01886,-0.01656,0.99969,,1.18941,,-0.03150,1.00000,-5.00000,-0.00011,-0.03333,0.99944,,0.03150,1.00000,-5.00000,0.03671,0.00038,0.99933,,Opened,,Opened,,2.65,,2.61,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,64.85,,64.41,,11.19,,11.29,,-0.00110,-0.02424,,0.04011,0.00425,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,150.13,129.67,34.54,35.54,100.79,,156.54,146.62,32.67,36.51,125.81,
,0.2856,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.01859,-0.01597,0.99970,,1.17194,,-0.03150,1.00000,-5.00000,-0.00058,-0.03253,0.99947,,0.03150,1.00000,-5.00000,0.03665,0.00078,0.99933,,Opened,,Opened,,2.62,,2.59,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,64.84,,64.40,,11.19,,11.29,,-0.00166,-0.02358,,0.04014,0.00460,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,150.27,129.74,34.11,35.17,96.40,,156.64,146.58,32.28,36.41,122.36,
,0.2991,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.01857,-0.01571,0.99970,,1.24076,,-0.03150,1.00000,-5.00000,-0.00061,-0.03218,0.99948,,0.03150,1.00000,-5.00000,0.03670,0.00096,0.99933,,Opened,,Opened,,2.59,,2.53,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,64.87,,64.40,,11.19,,11.29,,-0.00172,-0.02328,,0.04023,0.00477,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,150.23,129.53,33.99,34.60,116.82,,156.71,146.67,31.69,35.69,131.25,
,0.3159,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.01854,-0.01526,0.99971,,1.15473,,-0.03150,1.00000,-5.00000,-0.00063,-0.03169,0.99950,,0.03150,1.00000,-5.00000,0.03674,0.00133,0.99932,,Opened,,Opened,,2.53,,2.48,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,64.83,,64.40,,11.19,,11.29,,-0.00178,-0.02298,,0.04027,0.00509,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,150.14,129.83,33.10,33.76,116.06,,156.47,146.61,30.82,35.26,125.76,
,0.3277,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.01854,-0.01526,0.99971,,1.15473,,-0.03150,1.00000,-5.00000,-0.00063,-0.03169,0.99950,,0.03150,1.00000,-5.00000,0.03674,0.00133,0.99932,,Opened,,Opened,,2.53,,2.48,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,64.83,,64.40,,11.19,,11.29,,-0.00178,-0.02298,,0.04027,0.00509,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,150.14,129.83,33.10,33.76,116.06,,156.47,146.61,30.82,35.26,125.76,
,0.3428,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,-0.01670,-0.04618,0.99879,,0.87898,,-0.03150,1.00000,-5.00000,-0.02764,-0.06134,0.99773,,0.03150,1.00000,-5.00000,-0.00692,-0.03088,0.99950,,Opened,,Opened,,2.48,,2.46,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,64.65,,64.39,,11.19,,11.29,,-0.02600,-0.04612,,0.00074,-0.02104,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,148.75,132.33,33.59,32.43,88.87,,154.15,148.90,31.20,34.33,121.42,
