,Application Time,User Mark,Headset Position x,Headset Position y,Headset Position z,Headset Position error,Headset Orientation Quaternion x,Headset Orientation Quaternion y,Headset Orientation Quaternion z,Headset Orientation Quaternion w,Headset Orientation Quaternion error,Combined Gaze Ray pos x,Combined Gaze Ray pos y,Combined Gaze Ray pos z,Combined Gaze Ray dir x,Combined Gaze Ray dir y,Combined Gaze Ray dir z,Combined Gaze Ray error,Gaze Depth,Gaze Depth error,Eye Ray left pos x,Eye Ray left pos y,Eye Ray left pos z,Eye Ray left dir x,Eye Ray left dir y,Eye Ray left dir z,Eye Ray left error,Eye Ray right pos x,Eye Ray right pos y,Eye Ray right pos z,Eye Ray right dir x,Eye Ray right dir y,Eye Ray right dir z,Eye Ray right error,Eye State left,Eye State left error,Eye State right,Eye State right error,Pupil Radius (millimeters) left,Pupil Radius (millimeters) left error,Pupil Radius (millimeters) right,Pupil Radius (millimeters) right error,Gazed Object,Gazed Object error,Eye Torsion (degrees) left,Eye Torsion (degrees) left error,Eye Torsion (degrees) right,Eye Torsion (degrees) right error,User Presence,User Presence error,User Attention Shift,User Attention Shift error,IPD (millimeters),IPD (millimeters) error,IOD (millimeters),IOD (millimeters) error,Eyeball Radius (millimiters) left,Eyeball Radius (millimiters) left error,Eyeball Radius (millimiters) right,Eyeball Radius (millimiters) right error,Screen Gaze left x,Screen Gaze left y,Screen Gaze left error,Screen Gaze right x,Screen Gaze right y,Screen Gaze right error,Eye Shape left point 0 x,Eye Shape left point 0 y,Eye Shape left point 1 x,Eye Shape left point 1 y,Eye Shape left point 2 x,Eye Shape left point 2 y,Eye Shape left point 3 x,Eye Shape left point 3 y,Eye Shape left point 4 x,Eye Shape left point 4 y,Eye Shape left point 5 x,Eye Shape left point 5 y,Eye Shape left point 6 x,Eye Shape left point 6 y,Eye Shape left point 7 x,Eye Shape left point 7 y,Eye Shape left point 8 x,Eye Shape left point 8 y,Eye Shape left point 9 x,Eye Shape left point 9 y,Eye Shape left point 10 x,Eye Shape left point 10 y,Eye Shape left point 11 x,Eye Shape left point 11 y,Eye Shape left error,Eye Shape right point 0 x,Eye Shape right point 0 y,Eye Shape right point 1 x,Eye Shape right point 1 y,Eye Shape right point 2 x,Eye Shape right point 2 y,Eye Shape right point 3 x,Eye Shape right point 3 y,Eye Shape right point 4 x,Eye Shape right point 4 y,Eye Shape right point 5 x,Eye Shape right point 5 y,Eye Shape right point 6 x,Eye Shape right point 6 y,Eye Shape right point 7 x,Eye Shape right point 7 y,Eye Shape right point 8 x,Eye Shape right point 8 y,Eye Shape right point 9 x,Eye Shape right point 9 y,Eye Shape right point 10 x,Eye Shape right point 10 y,Eye Shape right point 11 x,Eye Shape right point 11 y,Eye Shape right error,Pupil Shape left center x,Pupil Shape left center y,Pupil Shape left size x,Pupil Shape left size y,Pupil Shape left angle (degrees),Pupil Shape left error,Pupil Shape right center x,Pupil Shape right center y,Pupil Shape right size x,Pupil Shape right size y,Pupil Shape right angle (degrees),Pupil Shape right error
,0.1954,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.07848,-0.14900,0.98572,,10.16015,,-0.03150,1.00000,-5.00000,0.06625,-0.11863,0.99073,,0.03150,1.00000,-5.00000,0.09195,-0.17730,0.97985,,Opened,,Opened,,3.09,,3.04,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,66.24,,64.73,,12.86,,13.93,,0.06502,-0.11405,,0.10106,-0.17432,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,150.53,145.16,40.86,42.44,7.07,,166.04,159.71,39.51,45.41,149.99,
,0.2099,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.07855,-0.14901,0.98571,,4.66330,,-0.03150,1.00000,-5.00000,0.06626,-0.11865,0.99072,,0.03150,1.00000,-5.00000,0.09206,-0.17738,0.97983,,Opened,,Opened,,3.08,,3.06,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,66.16,,64.73,,12.86,,13.93,,0.06510,-0.11404,,0.10127,-0.17435,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,150.52,145.19,42.74,40.21,96.27,,165.66,159.20,42.51,42.29,120.20,
,0.2246,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.07958,-0.14800,0.98578,,6.35678,,-0.03150,1.00000,-5.00000,0.06632,-0.11874,0.99071,,0.03150,1.00000,-5.00000,0.09491,-0.17369,0.98022,,Opened,,Opened,,3.08,,3.05,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,66.20,,64.73,,12.86,,13.93,,0.06533,-0.11399,,0.10428,-0.17064,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,150.55,145.17,40.66,42.44,9.75,,165.93,158.80,41.19,43.20,155.79,
,0.2387,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.08237,-0.14476,0.98603,,4.56676,,-0.03150,1.00000,-5.00000,0.06643,-0.11885,0.99069,,0.03150,1.00000,-5.00000,0.10172,-0.16427,0.98116,,Opened,,Opened,,3.08,,3.04,,endpoint (9),,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,66.16,,64.74,,12.86,,13.93,,0.06567,-0.11383,,0.11110,-0.16190,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,150.45,145.17,40.68,42.27,8.90,,165.63,159.02,39.64,44.55,167.70,
,0.2528,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.08361,-0.14427,0.98600,,3.93204,,-0.03150,1.00000,-5.00000,0.06911,-0.11766,0.99065,,0.03150,1.00000,-5.00000,0.10052,-0.16591,0.98100,,Opened,,Opened,,3.11,,3.04,,endpoint (9),,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,66.14,,64.77,,12.86,,13.93,,0.06884,-0.11216,,0.11053,-0.16266,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,150.89,144.77,43.16,40.61,96.70,,165.96,159.13,40.76,43.54,156.05,
,0.2671,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.08260,-0.14723,0.98565,,4.53246,,-0.03150,1.00000,-5.00000,0.06754,-0.12282,0.99013,,0.03150,1.00000,-5.00000,0.09866,-0.17057,0.98039,,Opened,,Opened,,3.06,,3.06,,endpoint (9),,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,66.16,,64.78,,12.86,,13.93,,0.06797,-0.11525,,0.10923,-0.16582,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,150.12,145.87,40.33,42.22,16.46,,165.24,159.50,40.62,44.44,162.55,
,0.2827,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.05868,-0.17703,0.98245,,2.32691,,-0.03150,1.00000,-5.00000,0.03912,-0.17059,0.98457,,0.03150,1.00000,-5.00000,0.07832,-0.18640,0.97935,,Opened,,Opened,,3.02,,2.94,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,66.02,,64.75,,12.86,,13.93,,0.04104,-0.15750,,0.08913,-0.18023,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,148.30,149.17,39.73,42.61,17.07,,162.48,162.10,41.46,40.58,117.86,
,0.2958,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.04940,-0.19786,0.97898,,1.76671,,-0.03150,1.00000,-5.00000,0.03666,-0.18821,0.98144,,0.03150,1.00000,-5.00000,0.05789,-0.21178,0.97560,,Opened,,Opened,,2.96,,2.92,,TargetBall,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,65.93,,64.74,,12.86,,13.93,,0.03715,-0.17643,,0.06785,-0.20450,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,148.26,150.68,39.12,41.68,20.75,,161.93,163.67,41.84,40.08,115.09,
,0.3098,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.04676,-0.20459,0.97773,,1.35867,,-0.03150,1.00000,-5.00000,0.03660,-0.19314,0.98049,,0.03150,1.00000,-5.00000,0.05368,-0.21883,0.97428,,Opened,,Opened,,2.92,,2.86,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,65.82,,64.75,,12.86,,13.93,,0.03648,-0.18222,,0.06203,-0.21263,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,148.59,150.50,38.53,41.24,0.78,,161.67,164.27,41.08,39.36,115.03,
,0.3243,,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,1.00000,,0.00000,1.00000,-5.00000,0.04672,-0.20738,0.97714,,1.34348,,-0.03150,1.00000,-5.00000,0.03792,-0.19662,0.97975,,0.03150,1.00000,-5.00000,0.05321,-0.22049,0.97394,,Opened,,Opened,,2.92,,2.81,,,,0.000,Data_Uncalibrated,0.000,Data_Uncalibrated,1,,0,,65.81,,64.75,,12.86,,13.93,,0.03741,-0.18591,,0.06119,-0.21463,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,License_FeatureAccessDenied,148.66,150.81,38.36,41.40,10.44,,161.73,163.99,37.71,41.38,161.64,
